id,first_name,last_name,hand,birth_date,country_code,clean_birth_date
120678,Irakli,Dshandshgava,R,19890928,AUT,1989-09-28
120679,Pavel,Kunc,U,19780725,CZE,1978-07-25
120680,Nicolas,Bilicki,U,19850823,FRA,1985-08-23
120681,Aurelien,Defresne,U,19830818,FRA,1983-08-18
120682,Jens,Gerlach,U,19730501,GER,1973-05-01
120683,Emir,Aliti,R,19910328,CRO,1991-03-28
120684,Matthew,Curic,U,19891103,AUS,1989-11-03
120685,Allen,Perel,L,19910105,AUS,1991-01-05
120686,Andrey,Veykut,U,19891220,RUS,1989-12-20
120687,Andrei,Papazian,U,19880106,RUS,1988-01-06
120688,Araik,Arutunyan,U,19920521,RUS,1992-05-21
120689,Nikita,Gostev,U,19870830,RUS,1987-08-30
120690,Michele,Bruno,R,19890114,ITA,1989-01-14
120691,Mario,Ziulu,U,19930219,ITA,1993-02-19
120692,Simone,Muresu,U,19871122,ITA,1987-11-22
120693,James,Richardson,R,19900309,GBR,1990-03-09
120694,Nikita,Matsulenko,R,19861108,RUS,1986-11-08
120695,Alan,Muzati,U,19890628,RUS,1989-06-28
120696,Mohamed,Moussa,R,19850622,EGY,1985-06-22
120697,Sherif,Hamdy,L,19891222,EGY,1989-12-22
120698,Tarek,El Esawy,R,19900719,EGY,1990-07-19
120699,Mahmoud,Ezzat,R,19880609,EGY,1988-06-09
120700,Siddharth,Alapati,R,19880606,IND,1988-06-06
120701,Navinder Pal,Singh,R,19890522,IND,1989-05-22
120702,Ganang,Surya Atmaja,U,19880621,INA,1988-06-21
120703,Chris,Mayanto,U,19860522,INA,1986-05-22
120704,Saeed,Daroodi,U,19870621,IRI,1987-06-21
120705,Hamid Reza,Al Yasin,U,19880810,IRI,1988-08-10
120706,Farhad,Sane,U,19760102,IRI,1976-01-02
120707,Toshiya,Suzuki,U,19890420,JPN,1989-04-20
120708,Junji,Akagi,R,19700914,JPN,1970-09-14
120709,Yasuyuki,Akimoto,U,19840514,JPN,1984-05-14
120710,Hui Jin,Hong,U,19880406,KOR,1988-04-06
120711,Stanislav,Ichkov,R,19880604,ARG,1988-06-04
120712,Jose Ignacio,Lucca,U,19880817,ARG,1988-08-17
120713,Juan Pablo,Seminara,L,19910117,ARG,1991-01-17
120714,Andrei Gratian,Onciu,R,19870129,ROU,1987-01-29
120715,Jair,Assuncao,R,19900507,BRA,1990-05-07
120716,Gustavo,Kleine,U,19900130,BRA,1990-01-30
120717,Ivan,Machado,U,19890826,BRA,1989-08-26
120718,Matheus,Pereira,U,19901031,BRA,1990-10-31
120719,Willian,Franco,U,19900102,BRA,1990-01-02
120720,Raphael Shiikuma,Pfister,R,19891017,BRA,1989-10-17
120721,Nicolas,Stegmann,U,19900621,ARG,1990-06-21
120722,Mauro Adrian,Pesci,U,19900601,ARG,1990-06-01
120723,Nicolas,Pizzi,L,19890530,ARG,1989-05-30
120724,Peter,Marrack,R,19890205,CAN,1989-02-05
120725,Jarmaine,Jenkins,U,19841120,USA,1984-11-20
120726,William,Mertz,U,19860704,USA,1986-07-04
120727,James,Weinacker,U,19870110,USA,1987-01-10
120728,Jordan,Delass,U,19860202,USA,1986-02-02
120729,Matt,Brewer,R,19871001,USA,1987-10-01
120730,Sean,Maymi,U,19780703,USA,1978-07-03
120731,Jim,Slonac,R,19710915,USA,1971-09-15
120732,Sasha,Ermakov,U,19870310,USA,1987-03-10
120733,David,Goodman,U,19841012,USA,1984-10-12
120734,Max,Stevens,U,19910206,USA,1991-02-06
120735,Kevin,Dessauer,U,19840531,USA,1984-05-31
120736,Cesar,Bracho,R,19890208,PAR,1989-02-08
120737,Emiliano,Mina,R,19890503,ARG,1989-05-03
120738,Gaston,Briano,U,19881006,ARG,1988-10-06
120739,Renaud,Chevalier,U,19890302,NED,1989-03-02
120740,Aboubacar,Sigue,U,19870116,CIV,1987-01-16
120741,Brahim,Saffiedine,U,19911230,LIB,1991-12-30
120742,Fred,Roelants,U,19900112,GBR,1990-01-12
120743,David,Steinblatt,U,19870824,ISR,1987-08-24
120744,Herman,Fomete Zambou,R,19840128,CMR,1984-01-28
120745,Karim,Fotso,U,19910614,CMR,1991-06-14
120746,Germain,Ayinda,U,19870708,CMR,1987-07-08
120747,Georges,Wambo,R,19821201,CMR,1982-12-01
120748,Antonio,Arce,R,19890405,VEN,1989-04-05
120749,Guillermo,Nicol,R,19900410,CHI,1990-04-10
120750,Marcel,Radev,R,19920515,BUL,1992-05-15
120751,Leonardo,Lapentti,R,19900817,ECU,1990-08-17
120752,Patricio,Escobar,U,19880107,ECU,1988-01-07
120753,Felipe,Sylva,U,19890711,ECU,1989-07-11
120754,Heru,Prasastia,U,19820608,INA,1982-06-08
120755,Nick,Coutts,U,19831114,CAN,1983-11-14
120756,Patrick,Flint,R,19830512,CAN,1983-05-12
120757,Adrian,Contreras,U,19750621,MEX,1975-06-21
120758,Gregor,Opferman,U,19880601,GER,1988-06-01
120759,Alberto,Bautista,U,19900612,USA,1990-06-12
120760,Jakob C,Richardson,U,19890105,AUS,1989-01-05
120761,Brendon,Sanderson,U,19890730,AUS,1989-07-30
120762,Alex,Bothe,R,19890705,AUS,1989-07-05
120763,Nicolas,Serio,U,19890614,ARG,1989-06-14
120764,Guillerme Tavares,Iantorno,U,19890509,BRA,1989-05-09
120765,David,Spierings,U,19840531,AUS,1984-05-31
120766,Wen Bo,Qu,U,19900102,CHN,1990-01-02
120767,Shi,Cheng,U,19901017,CHN,1990-10-17
120768,Hao,Zhu,U,19880501,CHN,1988-05-01
120769,Alejandro,Villegas,R,19740919,CHI,1974-09-19
120770,Jose,Merida,U,19840731,CHI,1984-07-31
120771,Leandro,Veraldi,U,19851003,ARG,1985-10-03
120772,Gonzalo,Garzon,U,19920106,CHI,1992-01-06
120773,Christopher,Price,R,19910816,CHI,1991-08-16
120774,Aaron,Dujovne,R,19900324,CHI,1990-03-24
120775,Sadio,Doumbia,U,19900912,FRA,1990-09-12
120776,Raiman,Leyton Moya,U,19880322,CHI,1988-03-22
120777,Franco,Norambuena Cox,L,19890225,CHI,1989-02-25
120778,Leury,Arias,U,19900201,DOM,1990-02-01
120779,Nicolas,Sanchez Ortega,R,19900303,FRA,1990-03-03
120780,Syed Abbas,Raza,R,19891011,PAK,1989-10-11
120781,Jibran,Mohammadi,R,19840109,PAK,1984-01-09
120782,Tanveer,Ashiq,U,19890303,PAK,1989-03-03
120783,Syed Zohair,Raza,R,19930818,PAK,1993-08-18
120784,Jeong Han,Seo,R,19900616,KOR,1990-06-16
120785,Muhammad,Shafiq,U,19771024,PAK,1977-10-24
120786,Mubashir,Afridi,U,19850731,PAK,1985-07-31
120787,Suleman Junaid,Subhani,U,19840817,PAK,1984-08-17
120788,Alexander,Gigitashvili,U,19890601,RUS,1989-06-01
120789,Taimoor,Mahmood,R,19821031,PAK,1982-10-31
120790,Vladimir,Gigitashvili,U,19810430,RUS,1981-04-30
120791,Ahmed,Aslam,U,19910912,PAK,1991-09-12
120792,M Abid Ali Khan,Akbar,U,19900722,PAK,1990-07-22
120793,Nai Zheng,Yu,R,19880120,CHN,1988-01-20
120794,Musashi,Hoshino,U,19900705,JPN,1990-07-05
120795,Shotaro,Suzuki,U,19880508,JPN,1988-05-08
120796,Yac,Verdugo,R,19870105,MEX,1987-01-05
120797,Manuel,Fierro,U,19830918,MEX,1983-09-18
120798,Hans,Hach Verdugo,U,19891111,MEX,1989-11-11
120799,Ryan,Mcbride,U,19830624,USA,1983-06-24
120800,Pavel,Hanek,R,19810816,CZE,1981-08-16
120801,Jose Carlos,Gutierrez Pliego,R,19900714,MEX,1990-07-14
120802,Rodrigo,Alvarez,U,19890826,ARG,1989-08-26
120803,Denis,Milchenko,U,19860815,UKR,1986-08-15
120804,Edberg,Espinoza Guerrero,U,19891107,VEN,1989-11-07
120805,Federico,Useleti,U,19910919,VEN,1991-09-19
120806,Catriel,Cabrera,U,19871223,ARG,1987-12-23
120807,Gustavo,Sanchez,R,19851031,VEN,1985-10-31
120808,Jorge,Osuna Galvez,R,19900801,VEN,1990-08-01
120809,Jesus,Rodriguez,U,19901121,VEN,1990-11-21
120810,Mark,Mestan,L,19860718,GER,1986-07-18
120811,Fuyuki,Samejima,U,19850130,JPN,1985-01-30
120812,John,Hoyes,R,19840519,USA,1984-05-19
120813,Mitchell,Gelina,U,19850711,USA,1985-07-11
120814,Thomas,Tomczak,R,19880804,USA,1988-08-04
120815,Nicolas,Vinel,U,19890715,FRA,1989-07-15
120816,Maximilian,Diemer,U,19910909,GER,1991-09-09
120817,Douglas,Wilges,U,19881030,BRA,1988-10-30
120818,Renardy,Guelfi,U,19880910,BRA,1988-09-10
120819,Thiago,Gomes Maranhao,U,19891201,BRA,1989-12-01
120820,Rafael,Paez,R,19910107,BRA,1991-01-07
120821,Diego,Cavalcanti,R,19910620,BRA,1991-06-20
120822,Vitor,Manzini,U,19901031,BRA,1990-10-31
120823,Flavio,Costa,U,19890811,BRA,1989-08-11
120824,Shahriar,Behzadian,U,19891202,IRI,1989-12-02
120825,Arsalan,Mohammadi,R,19911116,IRI,1991-11-16
120826,Daryoush,Saber,R,19920522,IRI,1992-05-22
120827,Philip,Muhlwa,R,19840530,ZIM,1984-05-30
120828,Kitso,Leshope,U,19910618,BOT,1991-06-18
120829,Jason,Wolfson,R,19890604,RSA,1989-06-04
120830,Jared,Robinson,R,19880311,RSA,1988-03-11
120831,Mele,Bizimana,U,19921125,RWA,1992-11-25
120832,Matthew,Bright,U,19880318,GBR,1988-03-18
120833,Janvier,Mugwaneza,U,19820711,RWA,1982-07-11
120834,Mathieu,Uwizeyimana,U,19900207,RWA,1990-02-07
120835,Mauricio,Valero Payro,R,19730604,MEX,1973-06-04
120836,Ernest,Kayiranga,U,19880115,RWA,1988-01-15
120837,Jen Damascene,Munyaneza,U,19890805,RWA,1989-08-05
120838,Dieu Donne,Habiyambere,U,19821010,RWA,1982-10-10
120839,Cekina,Niyonshuti,U,19910719,RWA,1991-07-19
120840,Alexander,Farron Mahon,U,19811124,IRL,1981-11-24
120841,Robert,Buyinza,R,19791021,UGA,1979-10-21
120842,Krzystof,Muzalewski,R,19880725,POL,1988-07-25
120843,Charles,Senyanga,U,19850725,UGA,1985-07-25
120844,John,Oyet,U,19851218,UGA,1985-12-18
120845,Mohammed,Abbas,U,19881015,SUD,1988-10-15
120846,Hamid A,Moniem,U,19850101,SUD,1985-01-01
120847,Matija,Palinic,U,19890724,CRO,1989-07-24
120848,Ammar,Assam,U,19871111,SUD,1987-11-11
120849,Andrews,Wilson Moraes,U,19870303,BRA,1987-03-03
120850,Henrique,Boturao,U,19900214,BRA,1990-02-14
120851,Victor,Martins,U,19910107,BRA,1991-01-07
120852,Joaquin,Tempesta,U,19890826,ARG,1989-08-26
120853,Joaquin,Cohen,R,19900313,ARG,1990-03-13
120854,Rigoberto,Estrada,U,19810810,NCA,1981-08-10
120855,Uriel,Oquendo,R,19890121,COL,1989-01-21
120856,Fabricio,Moncada,U,19910109,NCA,1991-01-09
120857,Javier,Alfonso Roman,U,19890222,ESP,1989-02-22
120858,Barry,Fagan,U,19850804,IRL,1985-08-04
120859,Jakub,Cymorek,U,19900805,CZE,1990-08-05
120860,Nicolas,Beuque,R,19830525,FRA,1983-05-25
120861,Tony,Pudico,U,19801010,FRA,1980-10-10
120862,Nicolas,Ebran,U,19830409,FRA,1983-04-09
120863,Abdulla,Al Haji,R,19900125,QAT,1990-01-25
120864,Tim,Matthewson,R,19901002,GBR,1990-10-02
120865,Thomas,Flury,R,19810926,SUI,1981-09-26
120866,Alejandro,Dominguez,U,19780611,ARG,1978-06-11
120867,Luca,Roshardt,R,19901003,SUI,1990-10-03
120868,Kirill,Sirin,U,19900901,RUS,1990-09-01
120869,Alessio,Abbondanzieri,R,19890408,ITA,1989-04-08
120870,Guillem,Closa Puncernau,L,19880912,ESP,1988-09-12
120871,Frederic,Lageat,U,19850425,FRA,1985-04-25
120872,Alexis,Heugas,U,19900917,FRA,1990-09-17
120873,Erkin,Aliyev,U,19900227,AZE,1990-02-27
120874,Riccardo,Azzarita,U,19880719,ITA,1988-07-19
120875,Andrea,Giallanza,U,19860619,ITA,1986-06-19
120876,David,Bidmeade,R,19840320,AUS,1984-03-20
120877,Bryce,Durham,U,19831111,AUS,1983-11-11
120878,Hermand,De Bruin,R,19880319,RSA,1988-03-19
120879,William,Dorantes Sanchez,U,19901222,CUB,1990-12-22
120880,Alexander,Perez Cortes,U,19891107,COL,1989-11-07
120881,Atsushi,Ushida,U,19870701,JPN,1987-07-01
120882,Ken,Endo,U,19900524,JPN,1990-05-24
120883,Luis Javier,Naranjo,U,19890608,CRC,1989-06-08
120884,Giuseppe,Guarnieri,U,19910802,PAN,1991-08-02
120885,Luis Pablo,Pechir,R,19910801,MEX,1991-08-01
120886,Hannay,Carbonell,R,19910215,MEX,1991-02-15
120887,Anthony,Gomez,U,19840404,USA,1984-04-04
120888,Matias,Supan,R,19910504,ARG,1991-05-04
120889,Evan,Specht,L,19840824,USA,1984-08-24
120890,Carlos,Guerrero Pancorbo,R,19900424,ESP,1990-04-24
120891,Ignacio,Morente Gemas,U,19910211,ESP,1991-02-11
120892,Ash,Misquith,U,19840817,CAN,1984-08-17
120893,Nathaniel,Gery,R,19900817,CAN,1990-08-17
120894,Justin,Jendruch,U,19900920,CAN,1990-09-20
120895,Akre Francis,Koffi,U,19881225,CIV,1988-12-25
120896,Lavry Sylvain,Nyaba,U,19771216,CIV,1977-12-16
120897,Sansan,Dabire,U,19790513,BUR,1979-05-13
120898,Anton,Sevastyanov,U,19861001,UZB,1986-10-01
120899,Nurdaulen,Baimakhanov,R,19940221,KAZ,1994-02-21
120900,Sathi,Reddy,R,19900131,IND,1990-01-31
120901,Jacob,Avellan,R,19880914,SWE,1988-09-14
120902,Yuriy,Maslov,R,19900330,UZB,1990-03-30
120903,Kaysar,Bekimov,U,19891212,KAZ,1989-12-12
120904,Mathieu,Monleau,U,19850531,FRA,1985-05-31
120905,Claudio,Masci,U,19840325,ITA,1984-03-25
120906,David,Florez Cohen,R,19860721,ESP,1986-07-21
120907,Alistair,Felton,U,19900402,GBR,1990-04-02
120908,Joan Marc,Grimal Ferrer,U,19901113,ESP,1990-11-13
120909,Adria,Mercadal Berenguer,U,19901119,ESP,1990-11-19
120910,Calum,Gee,R,19901217,GBR,1990-12-17
120911,Nikola,Dimitrov,R,19900423,BUL,1990-04-23
120912,Tamas,Batyi,R,19910413,HUN,1991-04-13
120913,Walter,Kubicka,R,19900129,AUT,1990-01-29
120914,Ilja,Aradski,U,19900321,SRB,1990-03-21
120915,Mate,Major,R,19880217,HUN,1988-02-17
120916,Christopher,Prutsch,R,19850910,AUT,1985-09-10
120917,Albert,Ochagavia Tobena,U,19910328,ESP,1991-03-28
120918,Stefan,Mitev,U,19790817,BUL,1979-08-17
120919,Vlad,Cirla,L,19900317,ROU,1990-03-17
120920,Aleksandar,Markov,R,19890906,BUL,1989-09-06
120921,Nikola,Vuckovic,R,19860316,SWE,1986-03-16
120922,Maciej,Rajski,U,19910503,POL,1991-05-03
120923,Roman,Chmelik,R,19890928,CZE,1989-09-28
120924,Sergei,Pershin,U,19900307,RUS,1990-03-07
120925,Davide,Zucchini,R,19861218,ITA,1986-12-18
120926,Oleksandr,Kazakov,U,19910519,UKR,1991-05-19
120927,Blagovest,Naidenov,U,19920707,BUL,1992-07-07
120928,Roman,Rohacek,U,19890502,CZE,1989-05-02
120929,Klemen,Kovacic,L,19900116,SLO,1990-01-16
120930,Luka,Starc,U,19891028,SLO,1989-10-28
120931,Mitja,Zajsek,R,19880128,SLO,1988-01-28
120932,Jan,Gattiker,U,19871224,SUI,1987-12-24
120933,Stefan,Roates,U,19910501,ROU,1991-05-01
120934,Alexandru,Grigorita,R,19911220,ROU,1991-12-20
120935,Tommy,Garrison,U,19830721,USA,1983-07-21
120936,Cory,Phillips,R,19880802,AUS,1988-08-02
120937,Lukas,Michl,U,19900108,CZE,1990-01-08
120938,Bogdan,Djurdjevic,U,19860812,GER,1986-08-12
120939,Lorenzo,Di Giovanni,R,19871225,ITA,1987-12-25
120940,Ignacio,Arroyo Cologan,U,19910606,ESP,1991-06-06
120941,Sebastian,Chylinski,R,19911010,POL,1991-10-10
120942,Kacper,Mularczyk,R,19910729,POL,1991-07-29
120943,Alexandru,Oichea,U,19901003,ROU,1990-10-03
120944,Sebastian,Ionescu,U,19920314,ROU,1992-03-14
120945,Borja,Zarco,R,19860618,ESP,1986-06-18
120946,Tommi,Laine,U,19890922,FIN,1989-09-22
120947,Cezar Sincan,Johansson,L,19870511,NOR,1987-05-11
120948,Njal,Foss Stene,U,19881004,NOR,1988-10-04
120949,Razvan,Lazarenco,U,19880922,ITA,1988-09-22
120950,Rares,Georgescu,U,19830225,ROU,1983-02-25
120951,Jovan,Milic,L,19890919,SRB,1989-09-19
120952,Maxim,Levanovich,R,19901105,BLR,1990-11-05
120953,Davide,Cannone,U,19830703,ITA,1983-07-03
120954,Pablo,Romero Alvarez,U,19891117,ESP,1989-11-17
120955,Juan Pablo,De Paiz Ferrer,U,19920911,ESP,1992-09-11
120956,Pierre,Clad,U,19880723,GBR,1988-07-23
120957,Ola Rorvik,Bakke,U,19881126,NOR,1988-11-26
120958,Johannes,Pulsfort,U,19890509,GER,1989-05-09
120959,Vlad,Stefan,R,19910704,ROU,1991-07-04
120960,Michael,Nuesslein,U,19880327,GER,1988-03-27
120961,David,Vukasinec,U,19800331,AUS,1980-03-31
120962,Andrea,Paciello,U,19911018,ITA,1991-10-18
120963,Mario,Dierckx,U,19890918,BEL,1989-09-18
120964,Ura,Mukovoz,U,19900507,RUS,1990-05-07
120965,Nicholas,Bjerke,R,19890907,NOR,1989-09-07
120966,Dimitrije,Tasic,R,19910310,SRB,1991-03-10
120967,Jacques,Cassagneau,U,19870410,FRA,1987-04-10
120968,Jose Luis,Hernandez Davo,U,19890530,ESP,1989-05-30
120969,Mircea,Dimofte,U,19900828,ROU,1990-08-28
120970,Matias,Vittori,U,19890615,ARG,1989-06-15
120971,Lucas,Gordilho,U,19921208,BRA,1992-12-08
120972,Joao,Oliveira,U,19900505,BRA,1990-05-05
120973,Thiago,Gomes De Almeida Pfrimer,U,19910328,BRA,1991-03-28
120974,Lucas,Santana,R,19900919,BRA,1990-09-19
120975,Emiliano,Castellucci,U,19901003,ARG,1990-10-03
120976,Matheus,Costa,R,19930427,BRA,1993-04-27
120977,Cesare,Casali,U,19910820,BRA,1991-08-20
120978,Acyr,Bringel Figueiredo,U,19910419,BRA,1991-04-19
120979,Fabio,Tsuchiya,R,19890804,BRA,1989-08-04
120980,Rodolfo,Bustamante,R,19890322,BRA,1989-03-22
120981,Pedro,Scocuglia,U,19911029,BRA,1991-10-29
120982,Jose Daniel,Bendeck,R,19901224,COL,1990-12-24
120983,Anderson,Reed,R,19900919,USA,1990-09-19
120984,Bryan,Wooten,U,19840514,USA,1984-05-14
120985,Thomas,Butz,U,19920401,USA,1992-04-01
120986,Rhett,Rollyson,U,19710331,USA,1971-03-31
120987,Aba,Omodele Lucien,U,19890913,USA,1989-09-13
120988,Brandon,Anandan,U,19891114,USA,1989-11-14
120989,Casey,Watt,U,19900127,USA,1990-01-27
120990,Brian,Compton,R,19860128,USA,1986-01-28
120991,Davey,Sandgren,U,19870904,USA,1987-09-04
120992,Tim,Verlin,R,19840120,AUS,1984-01-20
120993,Tyler,Kelly,L,19850605,USA,1985-06-05
120994,Ricardo,Seritti,U,19840424,ARG,1984-04-24
120995,Simone,Golia,R,19910816,ITA,1991-08-16
120996,Yoo Soo,Kim,U,19830111,KOR,1983-01-11
120997,Jung Hyo,Lee,U,19820806,KOR,1982-08-06
120998,Young Hoon,Jeong,U,19890728,KOR,1989-07-28
120999,Ki Hun,Jung,U,19840521,KOR,1984-05-21
121000,Takashi,Yoshii,R,19880525,JPN,1988-05-25
121001,Hikaru,Kinjo,U,19881222,JPN,1988-12-22
121002,Katsuki,Nagao,U,19890414,JPN,1989-04-14
121003,Yuya,Tomisaki,R,19890110,JPN,1989-01-10
121004,Shunrou,Takeshima,U,19900825,JPN,1990-08-25
121005,Ahmed,Ali,R,19880917,KUW,1988-09-17
121006,Hayan,Maarouf,U,19851008,SYR,1985-10-08
121007,Muhammad Waqas,Malak,L,19920802,PAK,1992-08-02
121008,Asser,Al Nokaly,L,19860703,EGY,1986-07-03
121009,Joe,Young,U,19900427,USA,1990-04-27
121010,Jose Manuel,Limon,U,19900420,MEX,1990-04-20
121011,Kevin,Hernandez,U,19900216,MEX,1990-02-16
121012,Daniel,Serur De La Torre,U,19890902,MEX,1989-09-02
121013,Ricardo Andrei,Campos Contreras,R,19900130,MEX,1990-01-30
121014,Jonathan,Martinez Galvan,R,19900611,MEX,1990-06-11
121015,Oscar,Suarez,U,19910426,MEX,1991-04-26
121016,Alejandro,Trevino,U,19930629,MEX,1993-06-29
121017,Jackson,Bodle,U,19890506,NZL,1989-05-06
121018,Domenico,Sano,R,19920525,VEN,1992-05-25
121019,Emil,Alikhanbekov,R,19871204,AZE,1987-12-04
121020,Vyacheslav,Lytvynenko,R,19900924,UKR,1990-09-24
121021,Joshua,Ayala,U,19920704,MEX,1992-07-04
121022,Khachatur,Khachatryan,R,19910305,ARM,1991-03-05
121023,Morteza,Jamshidi,U,19830107,IRI,1983-01-07
121024,Morteza,Moaazam,U,19931007,IRI,1993-10-07
121025,Ashley,Watling,L,19900608,GBR,1990-06-08
121026,Mehmet Nafiz,Duru,U,19900411,TUR,1990-04-11
121027,Alexander,Bokov,R,19900114,RUS,1990-01-14
121028,Rustam,Hajiyev,U,19891204,AZE,1989-12-04
121029,Demetre,Taktakishvili,R,19910110,GEO,1991-01-10
121030,Eldar,Artemiev,R,19890119,RUS,1989-01-19
121031,Niall,Fitzgerald,R,19900106,IRL,1990-01-06
121032,Ryan,Horgan,U,19880610,GBR,1988-06-10
121033,Javier,Peris Inigo,R,19850504,ESP,1985-05-04
121034,Joan,Benaiges Blasco,R,19920901,ESP,1992-09-01
121035,Ramon,Gonzalez,U,19890421,ESP,1989-04-21
121036,Morgan,Lesur,U,19891110,BEL,1989-11-10
121037,Christian,Hansen,L,19881226,GER,1988-12-26
121038,Krunoslav Sven,Lupis,R,19900515,CRO,1990-05-15
121039,Beka,Buchukuri,U,19910130,GEO,1991-01-30
121040,Artur,Khachatryan,U,19821216,ARM,1982-12-16
121041,Razvan Andrei,Cojocaru,R,19881102,ROU,1988-11-02
121042,Marius Adrian,Cirstea,U,19900202,ROU,1990-02-02
121043,Vinko,Lelas,U,19920915,CRO,1992-09-15
121044,Alexander,Malko,R,19901225,BLR,1990-12-25
121045,Callum,Lloyd,U,19910209,GBR,1991-02-09
121046,Martin,Studeny,U,19890202,CZE,1989-02-02
121047,Peter,Suran,R,19910815,SVK,1991-08-15
121048,Fernando Javier,Gianini,U,19780904,ITA,1978-09-04
121049,Ettore,Capello,L,19900420,ITA,1990-04-20
121050,Valentin,Dima,U,19890113,ROU,1989-01-13
121051,Joe,Hatto,R,19860514,LUX,1986-05-14
121052,Andrey,Daniluk,R,19891018,RUS,1989-10-18
121053,Korneel,Sanders,U,19900208,BEL,1990-02-08
121054,Timofey,Baranov,U,19880513,RUS,1988-05-13
121055,Christopher,Enser Boenisch,U,19860420,GER,1986-04-20
121056,Marco,Kirschner,U,19921214,GER,1992-12-14
121057,Daniel,Pfeiffer,R,19890821,GER,1989-08-21
121058,Phillip,Mohr,U,19880725,GER,1988-07-25
121059,Alexandru Florin,Giurca,R,19920328,ROU,1992-03-28
121060,Victor Tiberiu,Benea,U,19891224,ROU,1989-12-24
121061,Nadin Teofil,Indre,R,19901229,ROU,1990-12-29
121062,Alexander,Cornelissen,U,19890505,BEL,1989-05-05
121063,Andrea,Dallasta,R,19930723,ITA,1993-07-23
121064,Aleksander,Klenar,R,19890111,SLO,1989-01-11
121065,Francesco,Mendo,R,19910226,ITA,1991-02-26
121066,Carlos,Rodriguez Cabello Simon Altuna,U,19930505,ESP,1993-05-05
121067,Emilio,Misas,U,19870306,ESP,1987-03-06
121068,Andre,Straka,U,19890827,GER,1989-08-27
121069,Jan,Plewinski,U,19850928,POL,1985-09-28
121070,Till,Heilshorn,U,19880131,GER,1988-01-31
121071,Christian,Matic,R,19860929,GER,1986-09-29
121072,Phillip,Schulz,U,19861025,GER,1986-10-25
121073,Bostjan,Repansek,R,19880221,SLO,1988-02-21
121074,Vinko,Ojdanic,U,19861125,CRO,1986-11-25
121075,Marin,Milan,R,19900114,CRO,1990-01-14
121076,Konstantin,Lazarov,R,19850415,USA,1985-04-15
121077,Tsvetan,Petrov,U,19880510,BUL,1988-05-10
121078,Presiyan,Koev,U,19880220,BUL,1988-02-20
121079,Ivelin,Kolev,U,19870131,BUL,1987-01-31
121080,Kiril,Tcherveniachki,R,19850611,NZL,1985-06-11
121081,Andrei,Dumitrascu,U,19890421,ROU,1989-04-21
121082,David,Veza,U,19861218,ROU,1986-12-18
121083,Piotr,Dzikiewicz,R,19820319,POL,1982-03-19
121084,Romain,Bocaert,U,19901003,FRA,1990-10-03
121085,Ivan,Potapov,R,19860412,RUS,1986-04-12
121086,Igor,Panin,U,19900416,RUS,1990-04-16
121087,Marco,Stancati,R,19890926,ITA,1989-09-26
121088,Alberto,Sibona,U,19910719,ITA,1991-07-19
121089,Michal,Nevrela,R,19891126,NED,1989-11-26
121090,Ronald,Tijvelijn,U,19780608,NED,1978-06-08
121091,Mihail,Gochev,U,19880912,BUL,1988-09-12
121092,Hubert,Gasiorek,R,19890709,POL,1989-07-09
121093,Maciej,Lorenz,U,19870803,POL,1987-08-03
121094,Rodrigo,Urquiaga,U,19880615,PER,1988-06-15
121095,Gianmarco,Velez,U,19910725,PER,1991-07-25
121096,Ramiro,Arias Moreno,U,19910603,ARG,1991-06-03
121097,Facundo,Garade,L,19870404,ARG,1987-04-04
121098,Caio,Claudino,U,19900517,BRA,1990-05-17
121099,Santiago,Romero,R,19880830,ARG,1988-08-30
121100,Frank,Burkholder,U,19891116,PAR,1989-11-16
121101,Oliver,Snaider,U,19911008,PAR,1991-10-08
121102,Marcin,Chlebowski,U,19900121,POL,1990-01-21
121103,Victor,Komlev,U,19870212,RUS,1987-02-12
121104,Daniil,Lunev,U,19900505,RUS,1990-05-05
121105,Kirill,Nasonov,R,19910224,RUS,1991-02-24
121106,Steffen,Dierauf,U,19901116,GER,1990-11-16
121107,Daniel,Winnewisser,U,19860722,GER,1986-07-22
121108,Hristosko,Atanasov,U,19840719,BUL,1984-07-19
121109,Ludovic,Crampon,U,19900121,FRA,1990-01-21
121110,Christopher,Simpson,R,19920522,GBR,1992-05-22
121111,Dmitry,Kalyuzhny,R,19901030,RUS,1990-10-30
121112,Alexander,Pumpyanskiy,U,19870516,RUS,1987-05-16
121113,Diego Jose,Manrique Velazquez,U,19890723,ESP,1989-07-23
121114,Benjamin,Recknagel,U,19891113,GER,1989-11-13
121115,Jeremie,Cayla,U,19900925,FRA,1990-09-25
121116,James,Turbervill,U,19910129,GBR,1991-01-29
121117,William,Ursule,U,19880224,FRA,1988-02-24
121118,Federico,Visioli,R,19901019,ITA,1990-10-19
121119,Gino,Asara,U,19851013,ITA,1985-10-13
121120,Alejandro,Garcia Ferrero,U,19911127,ESP,1991-11-27
121121,Xavier,Morera Balcells,U,19891019,ESP,1989-10-19
